Transaction_ID,Customer_ID,Purchase_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Payment_Status,Acquisition_Channel,Customer_Segment,City,State,Gender,Age_Group
T000725,C0255,2025-10-16,Beauty,Lipstick,3,1437,4311,Success,Facebook Ads,VIP,Bengaluru,Karnataka,Female,35-44
T000726,C0256,2025-10-08,Books,Novel,1,598,598,Success,YouTube,New,Chennai,Tamil Nadu,Male,45-54
T000727,C0257,2025-03-05,Electronics,Keyboard,1,999,999,Success,YouTube,New,Kolkata,West Bengal,Female,18-24
T000728,C0258,2025-07-18,Footwear,Sneakers,1,199,199,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000729,C0258,2025-08-12,Fashion,Jacket,1,1999,1999,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000730,C0258,2025-08-25,Books,Novel,3,199,597,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000731,C0258,2025-09-12,Electronics,Wireless Mouse,2,499,998,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000732,C0258,2025-10-02,Toys,Blocks,3,5998,17994,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000733,C0258,2025-10-26,Toys,Puzzle,1,598,598,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000734,C0258,2025-10-22,Beauty,Lipstick,1,3598,3598,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000735,C0258,2025-11-14,Grocery,Coffee,1,1798,1798,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000736,C0258,2025-11-07,Grocery,Tea,3,5998,17994,Success,Amazon,Returning,Hyderabad,Telangana,Female,25-34
T000737,C0259,2025-06-14,Electronics,Monitor,3,1999,5997,Success,YouTube,New,Pune,Maharashtra,Male,35-44
T000738,C0260,2025-03-19,Home & Kitchen,Bottle,3,999,2997,Success,Organic Search,New,Bengaluru,Karnataka,Male,45-54
T000739,C0261,2025-03-14,Grocery,Rice,2,299,598,Success,Instagram,New,Pune,Maharashtra,Female,45-54
T000740,C0262,2025-05-17,Books,Novel,3,999,2997,Success,Organic Search,Returning,Hyderabad,Telangana,Female,18-24
T000741,C0262,2025-06-22,Grocery,Coffee,1,299,299,Success,Organic Search,Returning,Hyderabad,Telangana,Female,18-24
T000742,C0262,2025-06-30,Beauty,Lipstick,1,1999,1999,Success,Organic Search,Returning,Hyderabad,Telangana,Female,18-24
T000743,C0263,2025-12-15,Toys,Blocks,1,238,238,Success,Facebook Ads,Returning,Pune,Maharashtra,Female,18-24
T000744,C0263,2025-12-14,Home & Kitchen,Pan,1,1798,1798,Success,Facebook Ads,Returning,Pune,Maharashtra,Female,18-24
T000745,C0264,2025-05-07,Footwear,Sneakers,1,5998,5998,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000746,C0264,2025-05-15,Footwear,Boots,1,3598,3598,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000747,C0264,2025-06-21,Home & Kitchen,Mixer,1,1198,1198,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000748,C0264,2025-06-23,Fashion,Dress,2,3598,7196,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000749,C0264,2025-07-25,Grocery,Rice,2,358,716,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000750,C0264,2025-07-20,Beauty,Perfume,3,958,2874,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000751,C0264,2025-07-18,Electronics,Wireless Mouse,1,358,358,Refunded,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000752,C0264,2025-08-13,Electronics,Headphones,1,1798,1798,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000753,C0264,2025-08-06,Grocery,Tea,1,1198,1198,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000754,C0264,2025-09-18,Footwear,Boots,1,598,598,Success,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000755,C0264,2025-09-15,Beauty,Face Wash,3,5998,17994,Failed,YouTube,Premium,Chennai,Tamil Nadu,Female,18-24
T000756,C0265,2025-11-23,Electronics,Headphones,3,2398,7194,Success,YouTube,Returning,Kolkata,West Bengal,Male,18-24
T000757,C0265,2025-12-19,Home & Kitchen,Bottle,1,5998,5998,Success,YouTube,Returning,Kolkata,West Bengal,Male,18-24
T000758,C0265,2026-01-19,Accessories,Watch,2,999,1998,Success,YouTube,Returning,Kolkata,West Bengal,Male,18-24
T000759,C0265,2026-02-14,Footwear,Sneakers,2,1499,2998,Refunded,YouTube,Returning,Kolkata,West Bengal,Male,18-24
T000760,C0266,2025-11-13,Grocery,Tea,2,285,570,Success,Email,Premium,Hyderabad,Telangana,Male,18-24
T000761,C0266,2025-11-21,Electronics,Monitor,2,717,1434,Success,Email,Premium,Hyderabad,Telangana,Male,18-24
T000762,C0266,2025-12-24,Toys,Puzzle,2,1149,2298,Refunded,Email,Premium,Hyderabad,Telangana,Male,18-24
T000763,C0266,2025-12-26,Books,Notebook,2,4317,8634,Success,Email,Premium,Hyderabad,Telangana,Male,18-24
T000764,C0266,2025-12-24,Grocery,Coffee,3,1437,4311,Success,Email,Premium,Hyderabad,Telangana,Male,18-24
T000765,C0267,2025-09-15,Accessories,Watch,2,1499,2998,Success,Instagram,New,Kolkata,West Bengal,Male,45-54
T000766,C0267,2025-10-18,Grocery,Tea,3,1198,3594,Success,Instagram,New,Kolkata,West Bengal,Male,45-54
T000767,C0267,2025-11-03,Fashion,T-Shirt,1,238,238,Success,Instagram,New,Kolkata,West Bengal,Male,45-54
T000768,C0268,2025-11-17,Electronics,Wireless Mouse,1,598,598,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,35-44
T000769,C0268,2025-12-16,Toys,Blocks,2,2398,4796,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,35-44
T000770,C0268,2026-01-08,Toys,Blocks,3,4999,14997,Success,Instagram,Returning,Chennai,Tamil Nadu,Female,35-44
T000771,C0268,2026-01-27,Books,Notebook,3,799,2397,Refunded,Instagram,Returning,Chennai,Tamil Nadu,Female,35-44
T000772,C0269,2025-05-30,Fashion,Jeans,3,4999,14997,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000773,C0269,2025-06-27,Books,Novel,1,299,299,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000774,C0269,2025-07-12,Fashion,Dress,2,799,1598,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000775,C0269,2025-08-21,Footwear,Sneakers,1,299,299,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000776,C0269,2025-09-24,Sports,Yoga Mat,1,2999,2999,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000777,C0269,2025-09-14,Books,Notebook,3,799,2397,Success,Facebook Ads,Returning,Delhi,Delhi,Male,35-44
T000778,C0270,2025-09-09,Toys,Blocks,3,4999,14997,Success,Facebook Ads,New,Mumbai,Maharashtra,Female,25-34
T000779,C0271,2025-08-20,Sports,Dumbbell,1,299,299,Success,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000780,C0271,2025-10-25,Beauty,Lipstick,2,2398,4796,Success,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000781,C0271,2025-09-21,Home & Kitchen,Bottle,2,1499,2998,Success,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000782,C0271,2025-10-20,Books,Notebook,3,238,714,Success,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000783,C0271,2025-10-17,Toys,Puzzle,1,1798,1798,Success,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000784,C0271,2025-11-29,Beauty,Perfume,2,1198,2396,Refunded,Google Ads,Returning,Hyderabad,Telangana,Female,35-44
T000785,C0272,2025-11-07,Footwear,Boots,3,238,714,Success,Email,New,Bengaluru,Karnataka,Female,25-34
T000786,C0272,2025-11-20,Sports,Dumbbell,1,958,958,Success,Email,New,Bengaluru,Karnataka,Female,25-34
T000787,C0273,2025-03-31,Toys,Puzzle,3,799,2397,Success,Organic Search,New,Delhi,Delhi,Male,25-34
T000788,C0273,2025-04-21,Beauty,Lipstick,3,2999,8997,Success,Organic Search,New,Delhi,Delhi,Male,25-34
T000789,C0273,2025-05-26,Sports,Yoga Mat,1,1999,1999,Success,Organic Search,New,Delhi,Delhi,Male,25-34
T000790,C0274,2025-02-13,Books,Novel,1,199,199,Success,Instagram,Returning,Pune,Maharashtra,Male,45-54
T000791,C0274,2025-03-18,Electronics,Headphones,3,4999,14997,Success,Instagram,Returning,Pune,Maharashtra,Male,45-54
T000792,C0274,2025-04-15,Home & Kitchen,Bottle,1,999,999,Success,Instagram,Returning,Pune,Maharashtra,Male,45-54
T000793,C0274,2025-05-05,Grocery,Tea,2,1499,2998,Success,Instagram,Returning,Pune,Maharashtra,Male,45-54
T000794,C0275,2025-12-27,Footwear,Sneakers,1,3598,3598,Success,Amazon,New,Pune,Maharashtra,Female,18-24
T000795,C0276,2025-12-17,Sports,Football,2,3598,7196,Refunded,Amazon,New,Bengaluru,Karnataka,Female,18-24
T000796,C0276,2026-02-03,Sports,Dumbbell,1,1499,1499,Success,Amazon,New,Bengaluru,Karnataka,Female,18-24
T000797,C0277,2025-05-30,Toys,Blocks,2,499,998,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000798,C0277,2025-06-07,Fashion,T-Shirt,3,199,597,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000799,C0277,2025-06-24,Home & Kitchen,Pan,2,199,398,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000800,C0277,2025-06-19,Grocery,Coffee,3,499,1497,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000801,C0277,2025-07-15,Fashion,Jeans,3,1499,4497,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000802,C0277,2025-07-23,Footwear,Sneakers,2,2999,5998,Success,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000803,C0277,2025-08-16,Home & Kitchen,Bottle,1,1999,1999,Refunded,Amazon,Returning,Kolkata,West Bengal,Female,18-24
T000804,C0278,2025-05-20,Home & Kitchen,Pan,2,799,1598,Success,Amazon,Returning,Pune,Maharashtra,Female,25-34
T000805,C0278,2025-06-05,Footwear,Boots,2,2999,5998,Success,Amazon,Returning,Pune,Maharashtra,Female,25-34
T000806,C0279,2025-08-13,Home & Kitchen,Mixer,1,4999,4999,Success,Instagram,New,Delhi,Delhi,Female,18-24
T000807,C0280,2025-07-31,Books,Notebook,2,499,998,Success,Organic Search,New,Chennai,Tamil Nadu,Male,35-44
T000808,C0280,2025-08-27,Footwear,Boots,3,2999,8997,Success,Organic Search,New,Chennai,Tamil Nadu,Male,35-44
T000809,C0281,2025-05-06,Electronics,Monitor,3,799,2397,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,35-44
T000810,C0281,2025-05-10,Accessories,Bag,2,499,998,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,35-44
T000811,C0281,2025-05-30,Accessories,Wallet,1,499,499,Success,Instagram,Returning,Chennai,Tamil Nadu,Male,35-44
T000812,C0282,2025-04-13,Accessories,Wallet,2,4999,9998,Success,Amazon,New,Mumbai,Maharashtra,Female,35-44
T000813,C0282,2025-05-19,Footwear,Boots,1,4999,4999,Failed,Amazon,New,Mumbai,Maharashtra,Female,35-44
T000814,C0283,2025-09-15,Toys,Puzzle,3,2999,8997,Success,Instagram,New,Chennai,Tamil Nadu,Male,35-44
T000815,C0284,2025-10-21,Electronics,Wireless Mouse,1,238,238,Success,Google Ads,New,Kolkata,West Bengal,Female,45-54
T000816,C0284,2025-11-23,Books,Notebook,3,5998,17994,Success,Google Ads,New,Kolkata,West Bengal,Female,45-54
T000817,C0285,2025-09-24,Books,Notebook,1,999,999,Success,Amazon,New,Hyderabad,Telangana,Male,18-24
T000818,C0286,2025-11-20,Footwear,Sneakers,3,2398,7194,Success,Google Ads,Returning,Kolkata,West Bengal,Male,45-54
T000819,C0287,2025-12-09,Electronics,Monitor,2,2877,5754,Failed,Amazon,Premium,Delhi,Delhi,Male,18-24
T000820,C0287,2025-12-07,Footwear,Sneakers,3,4317,12951,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000821,C0287,2025-12-13,Books,Notebook,3,7197,21591,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000822,C0287,2026-01-21,Books,Novel,1,5998,5998,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000823,C0287,2026-01-11,Footwear,Sneakers,3,598,1794,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000824,C0287,2026-01-05,Books,Notebook,3,358,1074,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000825,C0287,2026-02-10,Accessories,Bag,2,1198,2396,Success,Amazon,Premium,Delhi,Delhi,Male,18-24
T000826,C0287,2026-02-22,Accessories,Bag,2,2398,4796,Failed,Amazon,Premium,Delhi,Delhi,Male,18-24
T000827,C0288,2025-05-06,Accessories,Bag,3,3598,10794,Success,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000828,C0288,2025-05-05,Grocery,Coffee,1,3598,3598,Success,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000829,C0288,2025-04-24,Fashion,Jeans,3,1798,5394,Refunded,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000830,C0288,2025-05-31,Electronics,Monitor,2,1198,2396,Failed,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000831,C0288,2025-05-26,Books,Novel,2,958,1916,Failed,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000832,C0288,2025-07-09,Electronics,Monitor,1,2398,2398,Success,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000833,C0288,2025-06-22,Beauty,Face Wash,2,238,476,Success,Organic Search,Premium,Hyderabad,Telangana,Male,45-54
T000834,C0289,2025-11-20,Beauty,Lipstick,1,598,598,Success,Amazon,New,Mumbai,Maharashtra,Female,18-24
T000835,C0290,2025-06-28,Books,Notebook,1,299,299,Success,Amazon,New,Bengaluru,Karnataka,Female,18-24
T000836,C0291,2025-05-13,Home & Kitchen,Pan,2,799,1598,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T000837,C0291,2025-06-08,Fashion,Jacket,3,1499,4497,Failed,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T000838,C0291,2025-05-20,Electronics,Headphones,2,2999,5998,Success,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T000839,C0291,2025-06-25,Grocery,Tea,2,1999,3998,Failed,Google Ads,Returning,Mumbai,Maharashtra,Female,25-34
T000840,C0292,2025-02-12,Books,Notebook,2,799,1598,Success,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000841,C0292,2025-03-14,Footwear,Boots,2,199,398,Failed,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000842,C0292,2025-03-08,Grocery,Rice,3,199,597,Success,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000843,C0292,2025-04-30,Fashion,Jeans,1,199,199,Success,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000844,C0292,2025-05-02,Accessories,Bag,1,199,199,Success,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000845,C0292,2025-05-28,Footwear,Boots,3,999,2997,Success,Instagram,Returning,Hyderabad,Telangana,Male,18-24
T000846,C0293,2025-04-24,Books,Notebook,1,4999,4999,Success,Amazon,Returning,Delhi,Delhi,Female,35-44
T000847,C0293,2025-05-08,Books,Notebook,3,1499,4497,Success,Amazon,Returning,Delhi,Delhi,Female,35-44
T000848,C0293,2025-05-14,Accessories,Bag,2,299,598,Success,Amazon,Returning,Delhi,Delhi,Female,35-44
T000849,C0294,2026-01-05,Footwear,Boots,3,499,1497,Success,Amazon,New,Kolkata,West Bengal,Female,45-54
T000850,C0295,2025-09-05,Grocery,Rice,1,799,799,Success,Facebook Ads,New,Chennai,Tamil Nadu,Male,35-44
T000851,C0295,2025-10-22,Grocery,Tea,2,958,1916,Success,Facebook Ads,New,Chennai,Tamil Nadu,Male,35-44
T000852,C0295,2025-10-30,Beauty,Perfume,3,2398,7194,Success,Facebook Ads,New,Chennai,Tamil Nadu,Male,35-44
T000853,C0296,2025-07-10,Footwear,Boots,1,299,299,Success,Amazon,New,Mumbai,Maharashtra,Male,25-34
T000854,C0296,2025-08-09,Grocery,Coffee,2,1499,2998,Refunded,Amazon,New,Mumbai,Maharashtra,Male,25-34
T000855,C0297,2025-07-06,Electronics,Headphones,1,2999,2999,Success,Facebook Ads,New,Pune,Maharashtra,Male,35-44
T000856,C0298,2025-11-28,Grocery,Rice,2,3598,7196,Success,Email,New,Chennai,Tamil Nadu,Female,35-44
T000857,C0299,2025-02-06,Footwear,Boots,1,1999,1999,Success,Google Ads,New,Mumbai,Maharashtra,Female,25-34
T000858,C0300,2025-01-28,Beauty,Face Wash,3,2398,7194,Success,Organic Search,Premium,Bengaluru,Karnataka,Male,35-44
T000859,C0300,2025-01-20,Accessories,Watch,1,3598,3598,Success,Organic Search,Premium,Bengaluru,Karnataka,Male,35-44
T000860,C0300,2025-01-12,Footwear,Sneakers,3,1198,3594,Success,Organic Search,Premium,Bengaluru,Karnataka,Male,35-44
T000861,C0301,2025-12-18,Beauty,Face Wash,2,429,858,Success,Organic Search,Premium,Bengaluru,Karnataka,Male,45-54
T000862,C0301,2025-12-28,Books,Novel,3,717,2151,Success,Organic Search,Premium,Bengaluru,Karnataka,Male,45-54
T000863,C0302,2025-11-18,Accessories,Watch,3,5998,17994,Success,Organic Search,New,Mumbai,Maharashtra,Female,18-24
T000864,C0303,2025-02-26,Toys,Puzzle,3,1999,5997,Success,Instagram,New,Chennai,Tamil Nadu,Male,18-24
T000865,C0304,2025-09-07,Electronics,Headphones,3,4999,14997,Success,Organic Search,New,Bengaluru,Karnataka,Male,18-24
T000866,C0305,2025-10-14,Footwear,Sneakers,3,5998,17994,Success,Facebook Ads,New,Hyderabad,Telangana,Female,18-24
T000867,C0305,2025-11-27,Home & Kitchen,Mixer,1,3598,3598,Success,Facebook Ads,New,Hyderabad,Telangana,Female,18-24
T000868,C0305,2026-01-01,Sports,Football,1,2999,2999,Success,Facebook Ads,New,Hyderabad,Telangana,Female,18-24
T000869,C0306,2025-03-01,Sports,Dumbbell,3,1999,5997,Success,Email,New,Chennai,Tamil Nadu,Male,25-34
T000870,C0306,2025-04-06,Home & Kitchen,Mixer,1,299,299,Success,Email,New,Chennai,Tamil Nadu,Male,25-34
T000871,C0307,2025-04-17,Grocery,Tea,1,5998,5998,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000872,C0307,2025-05-07,Sports,Yoga Mat,2,2398,4796,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000873,C0307,2025-05-03,Electronics,Wireless Mouse,2,5998,11996,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000874,C0307,2025-05-23,Beauty,Perfume,3,238,714,Refunded,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000875,C0307,2025-06-01,Electronics,Keyboard,2,3598,7196,Failed,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000876,C0307,2025-05-23,Footwear,Boots,2,3598,7196,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000877,C0307,2025-06-18,Beauty,Perfume,1,2398,2398,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000878,C0307,2025-06-25,Sports,Dumbbell,2,1198,2396,Success,Amazon,Premium,Chennai,Tamil Nadu,Female,45-54
T000879,C0308,2025-06-23,Home & Kitchen,Pan,3,4999,14997,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000880,C0308,2025-06-22,Sports,Football,2,2999,5998,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000881,C0308,2025-08-04,Accessories,Wallet,2,4999,9998,Refunded,Email,Returning,Delhi,Delhi,Female,18-24
T000882,C0308,2025-07-29,Fashion,Jeans,2,299,598,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000883,C0308,2025-08-16,Toys,Blocks,2,799,1598,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000884,C0308,2025-09-07,Home & Kitchen,Bottle,2,1999,3998,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000885,C0308,2025-10-06,Home & Kitchen,Pan,3,958,2874,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000886,C0308,2025-09-28,Accessories,Wallet,1,1499,1499,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000887,C0308,2025-10-25,Fashion,Dress,3,2398,7194,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000888,C0308,2025-10-24,Footwear,Sneakers,1,5998,5998,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000889,C0308,2025-11-22,Books,Novel,2,5998,11996,Refunded,Email,Returning,Delhi,Delhi,Female,18-24
T000890,C0308,2025-11-26,Beauty,Perfume,1,3598,3598,Success,Email,Returning,Delhi,Delhi,Female,18-24
T000891,C0309,2025-01-25,Home & Kitchen,Bottle,3,2999,8997,Success,Instagram,Returning,Bengaluru,Karnataka,Female,25-34
T000892,C0309,2025-01-24,Fashion,Dress,3,1999,5997,Success,Instagram,Returning,Bengaluru,Karnataka,Female,25-34
T000893,C0310,2025-12-31,Accessories,Watch,2,958,1916,Success,YouTube,New,Hyderabad,Telangana,Female,25-34
T000894,C0310,2026-01-22,Sports,Yoga Mat,3,2999,8997,Success,YouTube,New,Hyderabad,Telangana,Female,25-34
T000895,C0311,2025-04-24,Beauty,Perfume,2,4999,9998,Success,Amazon,New,Bengaluru,Karnataka,Male,25-34
T000896,C0311,2025-06-08,Fashion,Jacket,1,2999,2999,Success,Amazon,New,Bengaluru,Karnataka,Male,25-34
T000897,C0312,2025-06-05,Toys,Blocks,3,1999,5997,Success,Facebook Ads,New,Pune,Maharashtra,Male,18-24
T000898,C0312,2025-06-13,Toys,Blocks,1,799,799,Success,Facebook Ads,New,Pune,Maharashtra,Male,18-24
T000899,C0313,2025-02-09,Home & Kitchen,Bottle,1,799,799,Success,YouTube,New,Mumbai,Maharashtra,Male,18-24
T000900,C0314,2025-06-01,Sports,Yoga Mat,2,4999,9998,Success,Instagram,New,Kolkata,West Bengal,Female,45-54
T000901,C0314,2025-07-08,Grocery,Coffee,3,799,2397,Success,Instagram,New,Kolkata,West Bengal,Female,45-54
T000902,C0315,2025-02-03,Toys,Puzzle,1,1999,1999,Success,Organic Search,New,Chennai,Tamil Nadu,Female,18-24
T000903,C0316,2025-11-21,Home & Kitchen,Mixer,1,598,598,Success,Facebook Ads,Returning,Delhi,Delhi,Female,25-34
T000904,C0317,2025-03-19,Sports,Football,3,4999,14997,Success,Google Ads,New,Bengaluru,Karnataka,Male,18-24
T000905,C0318,2025-03-04,Accessories,Watch,1,2999,2999,Success,Organic Search,New,Bengaluru,Karnataka,Female,25-34
T000906,C0318,2025-04-05,Home & Kitchen,Pan,3,1999,5997,Success,Organic Search,New,Bengaluru,Karnataka,Female,25-34
T000907,C0319,2025-02-20,Books,Notebook,2,999,1998,Success,Organic Search,New,Mumbai,Maharashtra,Female,45-54
T000908,C0319,2025-03-30,Sports,Football,2,2999,5998,Success,Organic Search,New,Mumbai,Maharashtra,Female,45-54
T000909,C0319,2025-04-16,Grocery,Coffee,3,4999,14997,Success,Organic Search,New,Mumbai,Maharashtra,Female,45-54
T000910,C0320,2025-01-14,Accessories,Bag,2,4999,9998,Success,Google Ads,Returning,Pune,Maharashtra,Male,35-44
T000911,C0320,2025-01-26,Footwear,Boots,1,299,299,Success,Google Ads,Returning,Pune,Maharashtra,Male,35-44
T000912,C0321,2025-09-14,Toys,Puzzle,3,799,2397,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000913,C0321,2025-11-22,Books,Notebook,2,1798,3596,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000914,C0321,2025-10-16,Grocery,Tea,3,598,1794,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000915,C0321,2025-11-18,Beauty,Perfume,2,358,716,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000916,C0321,2025-12-15,Electronics,Wireless Mouse,1,958,958,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000917,C0321,2026-01-31,Electronics,Wireless Mouse,3,2999,8997,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000918,C0321,2026-02-10,Fashion,T-Shirt,1,4999,4999,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000919,C0321,2026-02-16,Accessories,Bag,3,4999,14997,Success,Instagram,Returning,Hyderabad,Telangana,Male,35-44
T000920,C0322,2025-08-16,Beauty,Lipstick,1,4999,4999,Success,Amazon,Returning,Mumbai,Maharashtra,Female,35-44
T000921,C0323,2025-01-23,Sports,Dumbbell,1,598,598,Success,Instagram,Premium,Hyderabad,Telangana,Female,45-54
